Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
"Diversified Electronics, Inc.",WPQA386,456.46250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.48750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.61250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.63750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.71225,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.71250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,456.76250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.06250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.06925,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.08750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.13750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.13754,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.16250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.18750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.28750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.31250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.32150,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.48750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.63750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.66250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.73750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,457.76250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,459.71250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,461.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,463.53750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.23750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.37500,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.43750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.48750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.53750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.66250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,464.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,466.13750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,466.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,466.81250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,467.38750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,467.68750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,469.23750,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,469.32375,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,469.71250,2015-01-29,A,500,0,MO,IG,
"Diversified Electronics, Inc.",WPQA386,469.71250,2015-01-29,A,550,0,MO,IG,
DOLLAR TREE STORES,WQAZ503,461.37500,2014-08-05,A,1,0,FB2,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,461.37500,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,462.02500,2014-08-05,A,1,0,FB2,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,462.02500,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,463.40000,2014-08-05,A,1,0,FB2,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,463.40000,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,464.17500,2014-08-05,A,1,0,FB2,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,464.17500,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,466.37500,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,467.02500,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,468.40000,2014-08-05,A,200,0,MO,IG,JOLIET
DOLLAR TREE STORES,WQAZ503,469.17500,2014-08-05,A,200,0,MO,IG,JOLIET
DOW CHEMICAL COMPANY,WQKD430,462.41250,2009-04-07,A,20,0,MO,IG,WILMINGTON
DOW CHEMICAL COMPANY,WQKD430,462.48750,2009-04-07,A,20,0,MO,IG,WILMINGTON
DOW CHEMICAL COMPANY,WQKD430,467.31250,2009-04-07,A,20,0,MO,IG,WILMINGTON
DOW CHEMICAL COMPANY,WQKD430,467.41250,2009-04-07,A,20,0,MO,IG,WILMINGTON
DOW CHEMICAL COMPANY,WQKD430,467.48750,2009-04-07,A,20,0,MO,IG,WILMINGTON
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,461.11250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,461.41250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,KNHZ453,461.70000,2011-09-08,A,1,0,FB2,IG,JOLIET
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,461.71250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,462.11250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,WNHB806,462.27500,2011-09-08,A,1,0,FB2,IG,JOLIET
DOW CHEMICAL TELECOMMUNICATIONS CORP,WNHB806,462.27500,2011-09-08,A,50,0,MO,IG,JOLIET
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,462.81250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,KB82898,464.11250,2011-09-08,A,40,0,MO,IG,
DOW CHEMICAL TELECOMMUNICATIONS CORP,KNHZ453,466.70000,2011-09-08,A,40,0,MO,IG,JOLIET
DOW CHEMICAL TELECOMMUNICATIONS CORP,WNHB806,467.27500,2011-09-08,A,50,0,MO,IG,JOLIET
DSC LOGISTICS,WQUH388,456.53750,2014-07-08,A,40,0,MO,IG,ROMEOVILLE
DSC LOGISTICS,WQUH388,462.33750,2014-07-08,A,40,0,MO,IG,ROMEOVILLE
EAST JOLIET FIRE PROTECTION DISTRICT,KAZ594,154.40000,2013-07-16,A,22,0,MO,PW,JOLIET
EAST JOLIET FIRE PROTECTION DISTRICT,KAZ594,154.40000,2013-07-16,A,1,44,FB,PW,JOLIET
EAST JOLIET FIRE PROTECTION DISTRICT,KAZ594,154.40000,2013-07-16,A,22,0,MO,PW,
EAST JOLIET FIRE PROTECTION DISTRICT,KAZ594,154.40000,2013-07-16,A,1,44,FB,PW,
EASTCOM,WPOZ493,150.80500,2014-06-27,A,1,0,FX1,PW,PEOTONE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,60,0,MO,PW,PEOTONE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,100,0,MO,PW,PEOTONE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,1,0,FX1,PW,CRETE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,1,0,FX1,PW,BEECHER
EASTCOM,WPOZ493,150.80500,2014-06-27,A,60,0,MO,PW,CRETE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,60,0,MO,PW,BEECHER
EASTCOM,WPOZ493,150.80500,2014-06-27,A,100,0,MO,PW,CRETE
EASTCOM,WPOZ493,150.80500,2014-06-27,A,100,0,MO,PW,BEECHER
EASTCOM,WPOZ493,150.80500,2014-06-27,A,1,0,FX1,PW,
EASTCOM,WPOZ493,150.80500,2014-06-27,A,60,0,MO,PW,
EASTCOM,WPOZ493,150.80500,2014-06-27,A,100,0,MO,PW,
EASTCOM,WPOZ493,154.23500,2014-06-27,A,1,0,FB2,PW,PEOTONE
EASTCOM,WPOZ493,154.23500,2014-06-27,A,95,0,MO,PW,PEOTONE
EASTCOM,WPOZ493,154.23500,2014-06-27,A,1,0,FB2,PW,CRETE
EASTCOM,WPOZ493,154.23500,2014-06-27,A,1,0,FB2,PW,BEECHER
EASTCOM,WPOZ493,154.23500,2014-06-27,A,95,0,MO,PW,CRETE
EASTCOM,WPOZ493,154.23500,2014-06-27,A,95,0,MO,PW,BEECHER
EASTCOM,WPOZ493,154.23500,2014-06-27,A,1,0,FB2,PW,
EASTCOM,WPOZ493,154.23500,2014-06-27,A,95,0,MO,PW,
EASTCOM,WPOZ493,154.26500,2014-06-27,A,1,0,FB,PW,PEOTONE
EASTCOM,WPOZ493,154.26500,2014-06-27,A,1,0,FB,PW,CRETE
EASTCOM,WPOZ493,154.26500,2014-06-27,A,1,0,FB,PW,BEECHER
EASTCOM,WPOZ493,154.26500,2014-06-27,A,1,0,FB,PW,
EchoStar Broadcasting Corporation,WQMA825,451.30000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.32500,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.35000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.40000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.45000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.50000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.72500,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.82500,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.85000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,451.95000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.02500,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.05000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.10000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.65000,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.71250,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,452.97500,2010-06-15,A,25,0,MO,IG,Monee
EchoStar Broadcasting Corporation,WQMA825,456.30000,2010-06-15,A,25,0,MO,IG,Monee
"ECONOMICS LABORATORY, INC",KB82802,464.08750,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.08750,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,464.43750,2011-09-22,A,1,0,FB2,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.43750,2011-09-22,A,1,0,FB2,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,464.47500,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.47500,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,464.71250,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.71250,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,464.77500,2011-09-22,A,1,0,FB2,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.77500,2011-09-22,A,1,0,FB2,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,464.96250,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,464.96250,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,469.43750,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,469.43750,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,469.77500,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,469.77500,2011-09-22,A,100,0,MO,IG,JOLIET
"ECONOMICS LABORATORY, INC",KB82802,469.82500,2011-09-22,A,100,0,MO,IG,
"ECONOMICS LABORATORY, INC",KB82802,469.82500,2011-09-22,A,100,0,MO,IG,JOLIET
EDWARD HEALTH SERVICES,WQLE304,155.28000,2009-12-23,A,1,0,FB,PW,PLAINFIELD
EDWARD HEALTH SERVICES,WQLE304,155.28000,2009-12-23,A,10,0,MO,PW,PLAINFIELD
EDWARD HEALTH SERVICES,WQLE304,155.34000,2009-12-23,A,1,0,FB,PW,PLAINFIELD
EDWARD HEALTH SERVICES,WQLE304,155.34000,2009-12-23,A,10,0,MO,PW,PLAINFIELD
EDWARD HEALTH SERVICES,WQKN460,464.08750,2009-07-23,A,1,0,FB2,IG,PLAINFIELD
EDWARD HEALTH SERVICES,WQKN460,464.08750,2009-07-23,A,75,0,MO,IG,PLAINFIELD
EDWARD HEALTH SERVICES,WQKN460,469.08750,2009-07-23,A,10,0,FX1,IG,PLAINFIELD
EDWARD HEALTH SERVICES,WQKN460,469.08750,2009-07-23,A,75,0,MO,IG,PLAINFIELD
EDWARD HOSPITAL & HEALTH SERVICES INC.,WQKF438,465.00000,2009-04-28,A,1,10,FB,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.28750,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,451.28750,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.28750,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,451.33750,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,451.33750,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.33750,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,451.41250,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,451.41250,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.41250,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,451.61250,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,451.61250,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,451.61250,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.68750,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,451.68750,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,451.68750,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,452.31250,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,452.31250,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,452.31250,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,452.78750,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,452.78750,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,452.78750,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,456.28750,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,456.28750,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,456.28750,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,456.33750,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,456.33750,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,456.33750,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,456.41250,2015-02-25,A,50,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,456.41250,2015-02-25,A,50,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,456.41250,2015-02-25,A,50,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,456.61250,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,456.61250,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,456.61250,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,456.68750,2015-02-25,A,50,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,456.68750,2015-02-25,A,50,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,456.68750,2015-02-25,A,50,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,457.31250,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,457.31250,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,457.31250,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,457.78750,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,457.78750,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,457.78750,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,462.18750,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,462.18750,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,462.18750,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,462.46250,2015-02-25,A,1,0,FB2,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,462.46250,2015-02-25,A,1,0,FB2,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,462.46250,2015-02-25,A,1,0,FB2,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,467.18750,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
EDWARDS HOSPITAL,WQVI726,467.18750,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,467.18750,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,467.46250,2015-02-25,A,25,0,MO,IG,PLAINFIELD
EDWARDS HOSPITAL,WQVI726,467.46250,2015-02-25,A,25,0,MO,IG,NAPERVILLE
EDWARDS HOSPITAL,WQVI726,467.46250,2015-02-25,A,25,0,MO,IG,BOLINGBROOK
Elign Joliet & Eastern Railway Company,WQJC953,160.26000,2008-07-29,A,1,0,FB,IG,Frankfort
Elign Joliet & Eastern Railway Company,WQJC953,160.35000,2008-07-29,A,1,0,FB,IG,Frankfort
Elign Joliet & Eastern Railway Company,WQJC953,160.72500,2008-07-29,A,1,0,FB,IG,Frankfort
Elign Joliet & Eastern Railway Company,WQJC953,161.47500,2008-07-29,A,1,0,FB,IG,Frankfort
Elign Joliet & Eastern Railway Company,WQJC953,161.55000,2008-07-29,A,1,0,FB,IG,Frankfort
ELMHURST CHICAGO STONE COMPANY,WNXK780,31.16000,2011-07-22,A,1,0,FB,IG,NAPERVILLE
ELMHURST CHICAGO STONE COMPANY,WNXK780,31.16000,2011-07-22,A,60,0,MO,IG,NAPERVILLE
ELMHURST-CHICAGO STONE COMPANY,KSG895,154.49000,2015-04-08,A,1,0,FB,IG,BOLINGBROOK
ELMHURST-CHICAGO STONE COMPANY,KSG895,154.49000,2015-04-08,A,3,0,MO,IG,BOLINGBROOK
ELMHURST-CHICAGO STONE COMPANY,KSG895,154.49000,2015-04-08,A,3,0,FBT,IG,BOLINGBROOK
ELMHURST-CHICAGO STONE COMPANY,KSG895,154.49000,2015-04-08,A,80,0,MO,IG,BOLINGBROOK
Elwood Energy LLC,WPXY397,451.97500,2013-06-14,A,1,0,FB2,IG,ELWOOD
Elwood Energy LLC,WPXY397,451.97500,2013-06-14,A,50,0,MO,IG,ELWOOD
Elwood Energy LLC,WPXY397,456.97500,2013-06-14,A,50,0,MO,IG,ELWOOD
Elwood Fire Protection District,WQKJ954,4940.00000,2009-06-18,A,0,0,,PA,Elwood
"ELWOOD, VILLAGE OF",WQRG510,151.31750,2013-05-09,A,1,0,FB2,PW,ELWOOD
"ELWOOD, VILLAGE OF",WQRG510,159.08250,2013-05-09,A,40,0,MO,PW,ELWOOD
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,1,0,FB2,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,1,0,FB2,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.70000,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.72500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.72500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.72500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,461.72500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.05000,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.05000,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.05000,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.05000,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,1,0,FB2,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,1,0,FB2,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.07500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,1,0,FB2,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,1,0,FB2,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,462.15000,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.05000,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.05000,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.05000,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.05000,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.07500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.07500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.07500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.07500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,1,0,FB2,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.32500,2014-01-30,A,1,0,FB2,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.37500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.37500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.37500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.37500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.42500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.42500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.42500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.42500,2014-01-30,A,300,0,MO,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.47500,2014-01-30,A,1,0,FB2T,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.47500,2014-01-30,A,300,0,MO,IG,JOLIET
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.47500,2014-01-30,A,1,0,FB2T,IG,
EMPRESS CASINO JOLIET CORPORATION,WPDX578,464.47500,2014-01-30,A,300,0,MO,IG,
